State,Abbreviation,City,crime_index,traffic_index,pollution_index,health_care_index,rent_index,property_price_to_income_ratio,safety_index,cpi_index,Code,lakes_count,parks_count,population,min_wage,quality_of_life
Virginia,VA,Chesapeake,38.72549019607842,217.25545949524803,8.620689655172415,91.66666666666669,35.47605934611533,3.5349592979127133,61.274509803921575,79.25592242883751,VA,4,108,223556,7.25,225.7
California,CA,Cupertino,52.20588235294117,188.0440408818246,12.015086206896552,95.83333333333331,89.8650976620878,10.918094839097977,47.79411764705882,89.71515786367469,CA,1,130,58689,13.0,220.62
New Jersey,NJ,East Orange,58.08823529411765,102.0769106464011,31.03448275862069,76.33982487922705,29.653996280138944,4.01153221465629,41.911764705882355,70.42354313850704,NJ,7,46,64150,11.0,187.15
Washington,WA,Richland,20.58823529411765,65.13387564918274,5.172413793103448,55.555555555555564,32.39673625850594,1.934860136909177,79.41176470588233,72.1614164502901,WA,8,87,48876,13.5,324.34
Illinois,IL,Champaign,43.17496229260935,39.16909711507416,35.05747126436782,69.07407407407408,29.69448724353711,3.4684995972211774,56.82503770739065,67.72814809426464,IL,9,117,81405,10.0,276.27
Massachusetts,MA,Chicopee,74.9455936220642,91.95333520972011,25.86206896551724,58.33333333333334,28.29245658452333,2.8953832267748685,25.05440637793579,75.8434380570252,MA,5,106,55306,12.75,165.01
Arizona,AZ,Goodyear,32.1875,365.05157237454097,37.60775862068966,91.66666666666667,26.446782270099835,5.8522190572033885,67.81250000000001,71.22678376316524,AZ,7,137,65502,12.0,149.0
Oregon,OR,Hillsboro,19.11764705882353,61.0674611666649,48.20724859098847,76.3888888888889,42.95465672939029,2.99125347259602,80.88235294117645,65.23489747232558,OR,8,81,92559,12.0,312.33
Alabama,AL,Huntsville,40.75412694722157,117.6318942189094,13.554283782478509,73.6111111111111,29.818140400583953,1.844846763851992,59.24587305277843,65.28612186516742,AL,2,137,180941,7.25,267.17
Idaho,ID,Idaho Falls,35.03151260504201,70.19228370041286,10.3448275862069,58.79629629629629,21.359084815139767,1.7148022801792728,64.96848739495799,60.67080963066042,ID,1,79,57995,7.25,275.87
New York,NY,Schenectady,66.17647058823529,204.82452975815448,56.89655172413793,92.22222222222223,32.03325251591168,5.001236492759003,33.823529411764696,74.35114073484294,NY,4,23,66151,11.8,95.19
California,CA,Laguna Niguel,64.71823977666646,187.81864119127835,18.53444842082363,77.54979255202238,49.146844074101686,4.309169628575475,35.28176022333352,71.75313308332382,CA,3,37,63119,13.0,138.2
Texas,TX,Round Rock,8.823529411764705,227.86985326915737,5.172413793103448,49.65277777777777,28.926671986684,3.850202553365892,91.17647058823529,59.89125043096795,TX,9,23,100772,7.25,249.42
Texas,TX,Irving,31.722689075630253,71.64670056868894,38.793103448275865,80.55555555555556,42.33540092781731,2.522598467283081,68.27731092436974,78.17971018837585,TX,2,40,216859,7.25,271.41
Illinois,IL,Palos township,30.147058823529413,74.50647442592037,26.4367816091954,72.22222222222221,39.82496496093134,2.521462066097902,69.85294117647058,78.9559109813642,IL,1,81,54665,10.0,286.65
Illinois,IL,Schaumburg township,39.3464363105619,142.1812691332647,29.520290962160907,73.79231592409886,32.58123237257859,5.779082149699309,60.65356368943811,69.77583505171499,IL,5,137,131521,10.0,244.43
New Jersey,NJ,Union City,39.215686274509814,100.31848855748092,37.39573070607553,43.611111111111114,40.51185248971212,5.165711664112006,60.78431372549021,79.3787179935168,NJ,6,111,66459,11.0,242.28
Tennessee,TN,Clarksville,33.23529411764706,309.456744578682,7.586206896551723,56.25,23.849186474640078,2.568165779049405,66.76470588235293,64.96990506179708,TN,1,16,133486,7.25,142.2
New Jersey,NJ,New Brunswick,13.235294117647056,120.77973772199036,27.58620689655172,57.623857623857624,45.14753710296277,2.6651107746435883,86.76470588235294,69.40832529604621,NJ,0,52,54886,11.0,290.61
Washington,WA,Vancouver,32.17411319532973,141.47667516276468,27.3996118823705,94.44444444444444,40.12218624685917,3.8057128718833537,67.82588680467028,69.61048170558661,WA,3,110,167595,13.5,266.7
Minnesota,MN,Apple Valley,80.88235294117645,137.68839204172238,56.71860960095876,65.48510441530634,35.700509608430046,3.0378711325745074,19.11764705882353,68.30303864143875,MN,5,55,49146,10.0,96.39
Texas,TX,Harlingen,29.411764705882355,104.2661555112447,10.344827586206897,61.111111111111114,19.348944472698328,2.246563439214843,70.58823529411767,66.25875721934592,TX,8,96,65102,7.25,281.78
North Carolina,NC,Jacksonville,27.205882352941174,78.5432229403629,11.20689655172414,52.77777777777778,26.434420444464504,3.1455027518146466,72.79411764705883,88.48296758194677,NC,4,90,78089,7.25,294.44
California,CA,Montebello,38.65178724783035,158.05651899456032,23.99402726525456,60.088383838383834,53.25792731492737,3.2647691996836823,61.34821275216966,77.81313952883136,CA,7,121,62490,13.0,240.3
California,CA,Oceanside,34.926470588235304,114.46319887389528,25.86206896551724,84.72222222222223,52.948770457167406,19.01734357865519,65.07352941176471,82.20926798952627,CA,0,50,168079,13.0,239.09
Texas,TX,Beaumont,59.92647058823529,105.72559874384592,55.45977011494253,61.1111111111111,27.376606546148945,1.689772513577762,40.0735294117647,77.46931143211815,TX,6,123,117378,7.25,187.5
Florida,FL,Boynton Beach,49.264705882352935,101.31095735244388,9.482758620689657,36.226851851851855,34.881847118836696,2.9046264092108416,50.735294117647065,70.33858513846734,FL,5,53,68411,8.56,213.51
Idaho,ID,Caldwell,37.20372308272531,107.77950527800577,29.157881134119094,82.2795414462081,36.428930644119696,5.399717957219722,62.79627691727468,64.01022362887011,ID,3,110,46535,7.25,261.94
Illinois,IL,Chicago,64.8071511222784,191.19943881054326,43.79608190138289,66.40224005393736,57.35597989622535,4.032527070465087,35.1928488777216,81.86316412505414,IL,4,68,2697477,10.0,183.27
Texas,TX,Lubbock,49.26793794440852,88.26338218510254,33.16976127320955,77.52976190476191,23.915287099475442,1.8845543119067696,50.732062055591456,48.518522921303045,TX,6,43,231105,7.25,218.33
Alabama,AL,Madison,40.75412694722157,117.6318942189094,13.554283782478509,73.6111111111111,29.818140400583953,1.844846763851992,59.24587305277843,65.28612186516742,AL,4,35,43556,7.25,231.43
Illinois,IL,Mount Prospect,28.676470588235286,159.84931839542594,27.58620689655172,66.96637634137633,34.505617642978685,4.07283096848476,71.32352941176471,76.8603963378458,IL,1,81,55082,10.0,241.11
Colorado,CO,Aurora,58.49673202614378,101.5997428785368,47.35632183908046,75.0,42.234532013770846,4.117785348569757,41.50326797385621,77.80921251912987,CO,7,84,326055,12.0,197.38
Washington,WA,Shoreline,9.558823529411764,76.08204272613136,29.130747126436788,88.88888888888889,41.72741921359913,4.66402616143475,90.44117647058825,78.42153434992551,WA,3,126,53180,13.5,355.39
Washington,WA,Yakima,68.00653594771242,147.2112209806473,27.94540229885057,66.66666666666667,27.370694368671174,3.6156711102906014,31.993464052287578,77.59865029924184,WA,6,144,91637,13.5,169.18
Illinois,IL,York township,40.823462891187035,145.97471358850737,39.921468417449326,70.21240281080513,48.85662489595156,4.203545657239666,59.176537108812965,68.96426409528596,IL,3,24,123587,10.0,199.74
Arizona,AZ,Avondale,43.70753044503767,365.05157237454097,52.54632905075859,60.688473886148294,26.446782270099835,5.8522190572033885,56.292469554962345,65.21577639686213,AZ,7,16,76232,12.0,57.73
Illinois,IL,Decatur,64.70588235294117,99.99162990246441,42.5287356321839,68.47222222222223,15.532902646138382,6.25002931058692,35.29411764705883,67.24027331966508,IL,3,141,76105,10.0,183.26
Texas,TX,Edinburg,45.44225382460677,236.9303746897931,24.636699507389164,46.29629629629629,21.65469368902821,1.7415801565691815,54.55774617539323,73.58236568300143,TX,7,30,82504,7.25,139.19
Texas,TX,Plano,27.28763329676109,177.8259361712933,31.773399014778317,73.41269841269842,42.821632736140494,2.042975623401759,72.71236670323891,68.20901129557718,TX,3,77,261234,7.25,245.63
Florida,FL,Tallahassee,58.68115628604382,111.4604504134626,21.0621921182266,68.98148148148147,30.86111854172067,3.085819809823409,41.31884371395617,92.53344517385423,FL,6,81,181438,8.56,200.58
North Dakota,ND,Fargo,45.19957983193277,142.2396036464598,2.586206896551724,61.805555555555564,24.684147175705,4.847432736866519,54.80042016806723,66.41362742832,ND,2,31,106025,7.25,204.46
Wisconsin,WI,Madison,32.7808606573175,109.90549908561943,19.594120455446266,78.89408194851745,37.18955077400222,3.4748294765350036,67.21913934268251,68.86914931400567,WI,8,52,233730,7.25,266.1
Washington,WA,Olympia,28.44098423683199,98.99897931160864,16.00985221674877,73.53395061728395,39.83271989502555,3.1355008941387563,71.55901576316802,70.97635257225316,WA,3,54,47067,13.5,275.98
Oklahoma,OK,Stillwater,33.70773754165698,54.15930515996696,25.431034482758623,69.44444444444444,25.089131332932162,3.7077607237393617,66.29226245834302,73.24036788100823,OK,2,91,45762,7.25,285.15
Idaho,ID,Boise City,26.87911076602761,164.52529418734355,37.26600985221674,73.63945578231294,32.536459439871784,5.813112682267838,73.1208892339724,69.57442657852488,ID,9,135,209576,7.25,263.14
Texas,TX,Missouri City,31.494424692954112,87.28722908825773,24.879335224162812,72.18364197530865,29.13221613094358,2.253886270236427,68.5055753070459,71.4405351752484,TX,7,81,66905,7.25,278.24
Rhode Island,RI,Providence,48.903508771929815,143.1614886479399,40.041608155198425,64.44444444444444,42.36145447448799,4.095821200040835,51.096491228070185,78.55151449051097,RI,5,121,178029,10.5,210.29
California,CA,Sacramento,48.91598124247354,122.82021265655632,45.403547878131256,69.50185576904244,46.86470417477339,4.948902685566137,51.08401875752646,77.46005437680563,CA,6,42,467286,13.0,198.77
California,CA,West Covina,28.016921035841012,120.46246863010091,37.13704685607213,73.39584506505238,39.28836674597131,5.65210290192093,71.98307896415899,67.92481507672554,CA,5,85,106123,13.0,262.15
Connecticut,CT,West Haven,51.199690402476776,123.91660576205521,25.515935214211076,75.13227513227513,52.09876943647498,2.3524820561251243,48.800309597523224,70.08684152595187,CT,5,76,55570,12.0,215.72
Washington,WA,Burien,51.470588235294116,684.5424776304111,24.871229798634516,61.111111111111114,51.919667668407186,3.236233809375,48.529411764705884,74.80812783934091,WA,9,124,48224,13.5,-54.15
Indiana,IN,Fairfield township,47.60538886421744,186.55536192747712,37.64173345703622,61.09135452994846,53.00479013786578,5.0794838707585,52.394611135782576,79.46873881741494,IN,3,59,51127,7.25,172.46
Texas,TX,Galveston,46.241830065359466,105.33754173771656,32.298850574712645,83.7962962962963,31.683896574043512,1.7937642249364596,53.758169934640534,73.62672442390559,TX,4,78,47793,7.25,230.65
Massachusetts,MA,Haverhill,47.8921568627451,73.28143210728503,27.58620689655172,57.29166666666667,41.600230616301396,4.1373740625,52.1078431372549,76.45803775803606,MA,9,94,60999,12.75,242.61
New Hampshire,NH,Manchester,43.92414860681113,97.8804182052614,37.25779967159277,81.34920634920634,38.437215665695035,2.520869618627948,56.075851393188856,72.32897042507085,NH,8,22,109613,7.25,222.43
Arizona,AZ,Maricopa,21.17647058823529,106.02417199541685,35.25862068965517,83.33333333333333,34.41347981215631,3.2921644633137634,78.82352941176471,88.02418547756697,AZ,9,134,43686,12.0,309.59
Florida,FL,Miami Beach,53.14827937475752,215.47727241818745,39.41048297072279,62.938267236509645,59.75595163853514,5.7707531011403175,46.85172062524249,77.88777975769135,FL,7,67,87722,8.56,150.59
Virginia,VA,Richmond,44.09162268591334,105.57724437569051,31.627183265114304,75.63680281071586,36.17381540579451,3.677581799391899,55.90837731408666,68.3301001860109,VA,5,24,204302,7.25,218.63
New York,NY,Yonkers,25.919117647058822,93.26687800535359,27.58620689655172,89.81481481481481,58.76166942222522,9.21500212970596,74.08088235294117,63.26859062050585,NY,4,107,196407,11.8,307.27
Arkansas,AR,Jonesboro,49.264705882352935,227.8947278897162,58.620689655172406,88.8888888888889,26.30343116163637,3.4097229485116647,50.735294117647065,86.10568142365294,AR,1,109,67548,10.0,150.66
Kansas,KS,Lenexa,26.568627450980397,95.74416611016113,9.688013136289001,86.94444444444444,34.161636407908496,2.2832330029673167,73.43137254901961,86.8454592598939,KS,3,30,48292,7.25,284.97
Arizona,AZ,Mesa,43.513251454427916,173.27521443321763,42.67241379310345,65.80687830687832,29.112314359485946,4.877838752342668,56.486748545572084,73.96486772651748,AZ,9,33,440993,12.0,178.74
Missouri,MO,Joplin,38.361928104575156,128.1905804761529,26.867816091954023,65.07936507936508,19.832668084515788,1.363599102671065,61.63807189542482,76.26995949516807,MO,3,123,50911,9.45,244.43
Missouri,MO,St. Joseph,68.96951021484904,133.95449636266417,39.46527060823117,78.90046296296296,33.23783755211815,1.83205416132611,31.030489785150962,70.87732945792973,MO,9,106,76659,9.45,164.9
Illinois,IL,Berwyn,22.794117647058822,106.20238167838076,21.815615792342598,76.29576136009959,57.40186860233837,1.596503732220373,77.20588235294117,74.717546073329,IL,6,122,56671,10.0,318.05
New Jersey,NJ,Elizabeth,20.0,33.1420797854433,22.219371083688927,77.47610513739545,34.88033414600134,1.9592327546583828,80.0,69.4948152807716,NJ,4,86,125257,11.0,340.37
New Jersey,NJ,Howell township,35.34833630421866,139.3255514841117,22.57183908045977,66.43518518518519,43.222201955640756,3.577487997223984,64.65166369578135,65.76721472385536,NJ,3,63,51101,11.0,236.33
Connecticut,CT,West Hartford town,5.9558823529411775,106.25928147315247,12.643678160919542,68.1712962962963,33.28690287653859,5.588951970197954,94.04411764705883,88.83315015237362,CT,1,119,63453,12.0,345.18
Massachusetts,MA,Brockton,58.860601682940604,147.76742911339932,41.810241814195024,63.204933211622674,41.40831651191821,3.466089935954737,41.13939831705939,70.45412925756426,MA,3,101,93809,12.75,171.41
Ohio,OH,Cleveland,64.33900471953487,153.49392873007258,36.638486451080155,82.74492234169655,39.47302350221404,1.572880077628982,35.660995280465116,77.15732975849862,OH,2,30,395926,8.7,150.73
Utah,UT,Herriman,32.5,101.59422664786054,25.22988505747126,52.77777777777778,37.40795931388343,3.881686207182991,67.5,76.00722769839889,UT,4,22,22520,7.25,240.21
Connecticut,CT,Stamford,25.735294117647058,138.14737651808358,53.44827586206897,86.66666666666669,69.56678452498409,2.6278026754349395,74.26470588235296,64.25048799374508,CT,9,97,122781,12.0,275.31
Florida,FL,Lauderhill,42.200993539708364,112.57826111445272,25.473152846653598,70.92430149447694,33.62789624054797,3.1014451138231443,57.799006460291636,79.29965423628312,FL,5,51,67084,8.56,227.36
California,CA,Oakland,63.48961430334633,164.98462353092413,35.394342635984245,79.32037768994292,83.97235512410033,7.436015431203222,36.51038569665368,90.3328401756472,CA,7,91,391406,13.0,179.53
Nebraska,NE,Omaha,45.734536601201754,100.05807397453691,29.70001067577667,75.86050724637681,30.123334647291244,2.4994629828717203,54.265463398798246,71.23141987641084,NE,9,109,459659,9.0,252.16
Florida,FL,Pompano Beach,38.72549019607842,111.2897530037992,18.5823754789272,91.20370370370371,48.46910590410931,3.791928793868004,61.27450980392157,69.20884798990642,FL,4,105,100063,8.56,272.81
Indiana,IN,Greenwood,23.529411764705888,108.48949151459058,29.993408172287477,78.39590964590965,29.286943925842824,2.7221363721362177,76.47058823529412,69.2097774304697,IN,0,14,51159,7.25,260.08
Utah,UT,Layton,72.8186274509804,115.70081778378025,40.11494252873563,77.5357744107744,28.474748723421207,3.1743788859158917,27.181372549019603,65.82189101315491,UT,1,63,67813,7.25,142.55
Wisconsin,WI,Racine,52.77777777777778,98.68545561657992,7.758620689655173,59.25925925925926,32.59222202290073,2.5079167958237214,47.22222222222222,86.53540144567503,WI,1,62,78460,7.25,217.61
Louisiana,LA,Baton Rouge,66.60931614024919,164.979858552823,43.08908045977011,68.26923076923076,32.02788586943677,3.411280639185101,33.3906838597508,66.394443771762,LA,9,40,229374,7.25,128.49
Arizona,AZ,Buckeye,54.43499204688463,365.05157237454097,95.30651340996167,78.98148148148148,26.446782270099835,5.8522190572033885,45.56500795311537,83.57044261578817,AZ,0,58,51350,12.0,19.73
Indiana,IN,Elkhart,47.720588235294116,427.8958554595196,33.62068965517241,83.33333333333333,22.896250959359694,1.0087446885964912,52.279411764705884,72.43485955245328,IN,3,134,51841,7.25,80.12
Indiana,IN,Indianapolis,57.563898397963364,134.26786839190692,41.780574883951104,73.01368069165622,29.00819909926637,2.0547319106968938,42.436101602036636,66.99165135911079,IN,3,67,830841,7.25,187.41
Michigan,MI,Kentwood,39.368926268239775,124.98197965968565,25.40304523063143,86.77910052910053,35.332088750351346,2.5431069547137155,60.631073731760225,78.95157894617307,MI,6,79,48732,9.65,244.9
California,CA,Orange,47.19251336898395,194.17293242286476,50.0,54.444444444444436,61.1276921362181,5.3775680070223775,52.80748663101605,79.62806400239711,CA,6,119,137103,13.0,182.66
